event_name,fight_id,date,weight_class,win_method,win_round,win_time,name,fighter_url,colour,str,td,sub,pass,str_against,winner,loser,blue_win,win_method_bin,num_fights,wins,losses,days_since_last_fight,tko_recieved,total_tko_recieved,fight_time,total_octagon_time,last_fight_time,last_fight_tko_received,last_fight_win,last_fight_loss,last_fight_str_against,total_str,total_str_against,height_inches,weight_lbs,reach_inches,stance
The_Ultimate_Fighter-A_Champion_Will_Be_Crowned_Finale,2573,2014-12-12,Women's Strawweight,"SUB, Armbar",1,4:53,Aisling Daly,http://www.ufcstats.com/fighter-details/e50cd77732d39967,red,16.0,1.0,1.0,4.0,12.0,1,0,0,SUB,0,0,0,0.0,0,0,4.083333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,62.0,115.0,64.0,Orthodox
UFC_186-Johnson_vs_Horiguchi,2404,2015-04-25,Women's Strawweight,U-DEC,3,5:00,Aisling Daly,http://www.ufcstats.com/fighter-details/e50cd77732d39967,blue,27.0,2.0,1.0,1.0,18.0,0,1,0,DEC,1,1,0,134.0,0,0,15.0,4.083333333333333,4.083333333333333,0,1,0,12.0,16.0,12.0,62.0,115.0,64.0,Orthodox
UFC_Fight_Night-Holohan_vs_Smolka,2169,2015-10-24,Women's Strawweight,U-DEC,3,5:00,Aisling Daly,http://www.ufcstats.com/fighter-details/e50cd77732d39967,blue,59.0,2.0,0.0,2.0,19.0,1,0,1,DEC,2,1,1,182.0,0,0,15.0,19.083333333333332,15.0,0,0,1,18.0,43.0,30.0,62.0,115.0,64.0,Orthodox
UFC_on_FOX-Lawler_vs_Brown,2754,2014-07-26,Lightweight,U-DEC,3,5:00,Akbarh Arreola,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,blue,30.0,2.0,0.0,1.0,62.0,0,1,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,155.0,71.0,Southpaw
UFC_Fight_Night-Edgar_vs_Swanson,2595,2014-11-22,Lightweight,"SUB, Armbar",1,1:52,Akbarh Arreola,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,red,12.0,1.0,1.0,3.0,5.0,1,0,0,SUB,1,0,1,119.0,0,0,1.0833333333333333,15.0,15.0,0,0,1,62.0,30.0,62.0,70.0,155.0,71.0,Southpaw
UFC_Fight_Night-Maia_vs_LaFlare,2444,2015-03-21,Lightweight,U-DEC,3,5:00,Akbarh Arreola,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,blue,34.0,0.0,0.0,0.0,39.0,0,1,0,DEC,2,1,1,119.0,0,0,15.0,16.083333333333332,1.0833333333333333,0,1,0,5.0,42.0,67.0,70.0,155.0,71.0,Southpaw
UFC_193-Rousey_vs_Holm,2143,2015-11-14,Lightweight,KO/TKO,2,5:00,Akbarh Arreola,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,red,21.0,0.0,0.0,1.0,62.0,0,1,1,TKO,3,1,2,238.0,1,0,10.0,31.083333333333332,15.0,0,0,1,39.0,76.0,106.0,70.0,155.0,71.0,Southpaw
UFC_78-Validation,4766,2007-11-17,Welterweight,"SUB, Armbar",2,3:19,Akihiro Gono,http://www.ufcstats.com/fighter-details/b2acebbef8da14ea,blue,27.0,1.0,1.0,3.0,31.0,1,0,1,SUB,0,0,0,0.0,0,0,8.016666666666666,0.0,0.0,0,0,0,0.0,0.0,0.0,67.0,170.0,68.0,Switch
UFC_89-Bisping_vs_Leben,4592,2008-10-18,Welterweight,S-DEC,3,5:00,Akihiro Gono,http://www.ufcstats.com/fighter-details/b2acebbef8da14ea,blue,56.0,3.0,0.0,1.0,57.0,0,1,0,DEC,1,1,0,336.0,0,0,15.0,8.016666666666666,8.016666666666666,0,1,0,31.0,27.0,31.0,67.0,170.0,68.0,Switch
UFC_94-St-Pierre_vs_Penn_2,4523,2009-01-31,Welterweight,U-DEC,3,5:00,Akihiro Gono,http://www.ufcstats.com/fighter-details/b2acebbef8da14ea,red,7.0,0.0,0.0,0.0,40.0,0,1,1,DEC,2,1,1,105.0,0,0,15.0,23.016666666666666,15.0,0,0,1,57.0,83.0,88.0,67.0,170.0,68.0,Switch
UFC_on_FUEL_TV-Struve_vs_Miocic,3523,2012-09-29,Featherweight,S-DEC,3,5:00,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,red,45.0,0.0,0.0,0.0,52.0,1,0,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,68.0,145.0,68.0,Orthodox
UFC_on_FUEL_TV-Mousasi_vs_Latifi,3341,2013-04-06,Featherweight,U-DEC,3,5:00,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,blue,48.0,2.0,0.0,1.0,67.0,1,0,1,DEC,1,1,0,189.0,0,0,15.0,15.0,15.0,0,1,0,52.0,45.0,52.0,68.0,145.0,68.0,Orthodox
The_Ultimate_Fighter-Team_Rousey_vs_Team_Tate_Finale,3081,2013-11-30,Featherweight,DQ,1,0:25,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,red,1.0,0.0,0.0,0.0,5.0,1,0,0,DQ,2,2,0,238.0,0,0,0.03333333333333333,30.0,15.0,0,1,0,67.0,93.0,119.0,68.0,145.0,68.0,Orthodox
UFC_Fight_Night-Bisping_vs_Kennedy,2917,2014-04-16,Featherweight,"KO/TKO, Punch",2,0:42,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,red,24.0,0.0,0.0,0.0,45.0,0,1,1,TKO,3,3,0,137.0,1,0,5.066666666666666,30.033333333333335,0.03333333333333333,0,1,0,5.0,94.0,124.0,68.0,145.0,68.0,Orthodox
UFC_Fight_Night-Nelson_vs_Story,2654,2014-10-04,Featherweight,"KO/TKO, Punch",1,3:11,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,red,11.0,0.0,0.0,0.0,31.0,0,1,1,TKO,4,3,1,171.0,1,1,3.0166666666666666,35.1,5.066666666666666,1,0,1,45.0,118.0,169.0,68.0,145.0,68.0,Orthodox
UFC_on_FOX-Gustafsson_vs_Johnson,2508,2015-01-24,Featherweight,"KO/TKO, Punch",1,3:26,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,blue,10.0,0.0,0.0,0.0,10.0,0,1,0,TKO,5,3,2,112.0,1,2,3.033333333333333,38.11666666666667,3.0166666666666666,1,0,1,31.0,129.0,200.0,68.0,145.0,68.0,Orthodox
The_Ultimate_Fighter-Live_Finale,3628,2012-06-01,Lightweight,"SUB, Rear, Naked, Choke",1,2:47,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,8.0,0.0,0.0,0.0,9.0,0,1,0,SUB,0,0,0,0.0,0,0,2.066666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,155.0,70.0,Orthodox
UFC_164-Henderson_vs_Pettis_2,3191,2013-08-31,Lightweight,U-DEC,3,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,80.0,4.0,0.0,0.0,45.0,1,0,0,DEC,1,0,1,456.0,0,0,15.0,2.066666666666667,2.066666666666667,0,0,1,9.0,8.0,9.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Machida_vs_Munoz,3128,2013-10-26,Lightweight,U-DEC,3,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,85.0,2.0,0.0,0.0,66.0,1,0,0,DEC,2,1,1,56.0,0,0,15.0,17.066666666666666,15.0,0,1,0,45.0,88.0,54.0,70.0,155.0,70.0,Orthodox
UFC_169-Barao_vs_Faber_2,3006,2014-02-01,Lightweight,U-DEC,3,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,49.0,0.0,1.0,0.0,39.0,1,0,1,DEC,3,2,1,98.0,0,0,15.0,32.06666666666666,15.0,0,1,0,66.0,173.0,120.0,70.0,155.0,70.0,Orthodox
UFC_173-Barao_vs_Dillashaw,2873,2014-05-24,Lightweight,"SUB, D'Arce, Choke",2,0:57,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,13.0,1.0,2.0,6.0,8.0,0,1,0,SUB,4,3,1,112.0,0,0,5.083333333333333,47.06666666666666,15.0,0,1,0,39.0,222.0,159.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Jacare_vs_Mousasi,2703,2014-09-05,Lightweight,"KO/TKO, Elbows",3,2:26,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,93.0,0.0,0.0,0.0,57.0,1,0,1,TKO,5,3,2,104.0,0,0,12.033333333333333,52.15,5.083333333333333,0,0,1,8.0,235.0,167.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Rockhold_vs_Bisping,2620,2014-11-07,Lightweight,"KO/TKO, Punch",2,1:39,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,31.0,0.0,0.0,0.0,20.0,1,0,1,TKO,6,4,2,63.0,0,0,6.05,64.18333333333334,12.033333333333333,0,1,0,57.0,328.0,224.0,70.0,155.0,70.0,Orthodox
UFC_183-Silva_vs_Diaz,2496,2015-01-31,Lightweight,"KO/TKO, Punches",2,3:34,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,59.0,1.0,0.0,0.0,32.0,1,0,1,TKO,7,5,2,85.0,0,0,8.05,70.23333333333333,6.05,0,1,0,20.0,359.0,244.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Mendes_vs_Lamas,2429,2015-04-04,Lightweight,S-DEC,3,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,55.0,0.0,0.0,0.0,83.0,1,0,0,DEC,8,6,2,63.0,0,0,15.0,78.28333333333333,8.05,0,1,0,32.0,418.0,276.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Swanson_vs_Lobov,1445,2017-04-22,Lightweight,"KO/TKO, Punch",1,1:38,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,blue,12.0,0.0,0.0,0.0,4.0,1,0,1,TKO,9,7,2,749.0,0,0,1.05,93.28333333333333,15.0,0,1,0,83.0,473.0,359.0,70.0,155.0,70.0,Orthodox
UFC_223-Khabib_vs_Iaquinta,1005,2018-04-07,Lightweight,U-DEC,5,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,41.0,0.0,0.0,0.0,134.0,0,1,1,DEC,10,8,2,350.0,0,0,25.0,94.33333333333333,1.05,0,1,0,4.0,485.0,363.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Lee_vs_Iaquinta,656,2018-12-15,Lightweight,U-DEC,5,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,111.0,0.0,0.0,0.0,102.0,1,0,0,DEC,11,8,3,252.0,0,0,25.0,119.33333333333333,25.0,0,0,1,134.0,526.0,497.0,70.0,155.0,70.0,Orthodox
UFC_Fight_Night-Iaquinta_vs_Cowboy,470,2019-05-04,Lightweight,U-DEC,5,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,90.0,0.0,0.0,0.0,138.0,0,1,1,DEC,12,9,3,140.0,0,0,25.0,144.33333333333331,25.0,0,1,0,102.0,637.0,599.0,70.0,155.0,70.0,Orthodox
UFC_243-Whittaker_vs_Adesanya,241,2019-10-05,Lightweight,U-DEC,3,5:00,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,red,37.0,0.0,0.0,0.0,98.0,0,1,1,DEC,13,9,4,154.0,0,0,15.0,169.33333333333331,25.0,0,0,1,138.0,727.0,737.0,70.0,155.0,70.0,Orthodox
UFC_62-Liddell_vs_Sobral,4979,2006-08-26,Middleweight,U-DEC,3,5:00,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,8.0,0.0,0.0,0.0,12.0,0,1,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,74.0,185.0,73.0,Orthodox
UFC_Fight_Night-Sanchez_vs_Riggs,4924,2006-12-13,Middleweight,"KO/TKO, Kick",3,2:45,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,29.0,1.0,2.0,0.0,14.0,1,0,1,TKO,1,0,1,109.0,0,0,12.066666666666666,15.0,15.0,0,0,1,12.0,8.0,12.0,74.0,185.0,73.0,Orthodox
UFC_69-Shootout,4870,2007-04-07,Middleweight,"SUB, D'Arce, Choke",2,4:42,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,8.0,1.0,0.0,1.0,41.0,0,1,0,SUB,2,1,1,115.0,0,0,9.066666666666666,27.066666666666666,12.066666666666666,0,1,0,14.0,37.0,26.0,74.0,185.0,73.0,Orthodox
UFC_71-Liddell_vs_Jackson,4853,2007-05-26,Light Heavyweight,"SUB, Guillotine, Choke",1,0:53,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,0.0,0.0,1.0,0.0,1.0,1,0,1,SUB,3,1,2,49.0,0,0,0.08333333333333333,36.13333333333333,9.066666666666666,0,0,1,41.0,45.0,67.0,74.0,185.0,73.0,Orthodox
UFC_77-Hostile_Territory,4771,2007-10-20,Middleweight,KO/TKO,2,1:39,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,57.0,0.0,0.0,0.0,40.0,1,0,0,TKO,4,2,2,147.0,0,0,6.05,36.21666666666667,0.08333333333333333,0,1,0,1.0,45.0,68.0,74.0,185.0,73.0,Orthodox
UFC_83-Serra_vs_St-Pierre_2,4685,2008-04-19,Middleweight,"KO/TKO, Punches",1,3:58,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,3.0,1.0,0.0,1.0,29.0,0,1,1,TKO,5,3,2,182.0,1,0,3.0833333333333335,42.266666666666666,6.05,0,1,0,40.0,102.0,108.0,74.0,185.0,73.0,Orthodox
UFC_Fight_Night-Diaz_vs_Neer,4600,2008-09-17,Middleweight,S-DEC,3,5:00,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,54.0,0.0,0.0,0.0,43.0,1,0,0,DEC,6,3,3,151.0,0,1,15.0,45.35,3.0833333333333335,1,0,1,29.0,105.0,137.0,74.0,185.0,73.0,Orthodox
UFC_93-Franklin_vs_Henderson,4531,2009-01-17,Middleweight,"SUB, Guillotine, Choke",2,4:36,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,9.0,0.0,1.0,0.0,26.0,1,0,1,SUB,7,4,3,122.0,0,1,9.05,60.35,15.0,0,1,0,43.0,159.0,180.0,74.0,185.0,73.0,Orthodox
UFC_100,4425,2009-07-11,Middleweight,S-DEC,3,5:00,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,76.0,0.0,0.0,0.0,55.0,0,1,0,DEC,8,5,3,175.0,0,1,15.0,69.4,9.05,0,1,0,26.0,168.0,206.0,74.0,185.0,73.0,Orthodox
UFC_107-Penn_vs_Sanchez,4328,2009-12-12,Catch Weight,"KO/TKO, Punches",1,3:03,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,21.0,0.0,0.0,0.0,29.0,1,0,1,TKO,9,5,4,154.0,0,1,3.0,84.4,15.0,0,0,1,55.0,244.0,261.0,74.0,185.0,73.0,Orthodox
UFC_113-Machida_vs_Shogun_2,4233,2010-05-08,Middleweight,"SUB, Rear, Naked, Choke",2,3:25,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,27.0,1.0,1.0,3.0,22.0,1,0,0,SUB,10,6,4,147.0,0,1,8.033333333333333,87.4,3.0,0,1,0,29.0,265.0,290.0,74.0,185.0,73.0,Orthodox
UFC_Fight_Night-Shields_vs_Ellenberger,3879,2011-09-17,Middleweight,"KO/TKO, Punches",1,3:48,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,blue,25.0,0.0,0.0,2.0,2.0,1,0,1,TKO,11,7,4,497.0,0,1,3.066666666666667,95.43333333333334,8.033333333333333,0,1,0,22.0,292.0,312.0,74.0,185.0,73.0,Orthodox
UFC_on_FOX-Diaz_vs_Miller,3663,2012-05-05,Middleweight,"KO/TKO, Punches",1,4:18,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,20.0,0.0,1.0,0.0,0.0,1,0,0,TKO,12,8,4,231.0,0,1,4.016666666666667,98.5,3.066666666666667,0,1,0,2.0,317.0,314.0,74.0,185.0,73.0,Orthodox
UFC_155-Dos_Santos_vs_Velasquez_II,3432,2012-12-29,Middleweight,U-DEC,3,5:00,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,6.0,0.0,2.0,2.0,20.0,0,1,1,DEC,13,9,4,238.0,0,1,15.0,102.51666666666667,4.016666666666667,0,1,0,0.0,337.0,314.0,74.0,185.0,73.0,Orthodox
UFC_159-Jones_vs_Sonnen,3302,2013-04-27,Middleweight,U-DEC,3,4:31,Alan Belcher,http://www.ufcstats.com/fighter-details/4130a743d9d22163,red,29.0,0.0,0.0,0.0,93.0,0,1,1,DEC,14,9,5,119.0,0,1,14.05,117.51666666666667,15.0,0,0,1,20.0,343.0,334.0,74.0,185.0,73.0,Orthodox
UFC_Fight_Night-Bader_vs_Saint_Preux,2739,2014-08-16,Welterweight,"KO/TKO, Punch",1,4:23,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,red,25.0,0.0,0.0,0.0,25.0,1,0,0,TKO,0,0,0,0.0,0,0,4.033333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night_56-Shogun_vs_Saint_Preux,2610,2014-11-08,Welterweight,U-DEC,3,5:00,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,79.0,0.0,0.0,0.0,47.0,0,1,0,DEC,1,1,0,84.0,0,0,15.0,4.033333333333333,4.033333333333333,0,1,0,25.0,25.0,25.0,72.0,170.0,73.0,Southpaw
UFC_184-Rousey_vs_Zingano,2465,2015-02-28,Welterweight,"KO/TKO, Elbow",1,2:19,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,red,12.0,0.0,0.0,0.0,10.0,1,0,0,TKO,2,1,1,112.0,0,0,2.0166666666666666,19.03333333333333,15.0,0,0,1,47.0,104.0,72.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Mir_vs_Duffee,2274,2015-07-15,Welterweight,U-DEC,3,5:00,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,51.0,1.0,0.0,0.0,29.0,1,0,1,DEC,3,2,1,137.0,0,0,15.0,21.049999999999997,2.0166666666666666,0,1,0,10.0,116.0,82.0,72.0,170.0,73.0,Southpaw
UFC_192-Cormier_vs_Gustafsson,2180,2015-10-03,Welterweight,"KO/TKO, Punches",1,2:55,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,17.0,0.0,0.0,0.0,19.0,0,1,0,TKO,4,3,1,80.0,1,0,2.0833333333333335,36.05,15.0,0,1,0,29.0,167.0,111.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Hunt_vs_Mir,1973,2016-03-19,Welterweight,"KO/TKO, Elbow",1,2:15,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,32.0,0.0,0.0,0.0,8.0,1,0,1,TKO,5,3,2,168.0,0,1,2.0166666666666666,38.13333333333333,2.0833333333333335,1,0,1,19.0,184.0,130.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Dos_Anjos_vs_Alvarez,1858,2016-07-07,Welterweight,U-DEC,3,5:00,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,red,86.0,0.0,0.0,2.0,77.0,1,0,0,DEC,6,4,2,110.0,0,1,15.0,40.15,2.0166666666666666,0,1,0,8.0,216.0,138.0,72.0,170.0,73.0,Southpaw
UFC_on_FOX-VanZant_vs_Waterson,1587,2016-12-17,Welterweight,U-DEC,3,5:00,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,red,69.0,2.0,0.0,0.0,37.0,1,0,0,DEC,7,5,2,163.0,0,1,15.0,55.15,15.0,0,1,0,77.0,302.0,215.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Manuwa_vs_Anderson,1484,2017-03-18,Welterweight,"SUB, Guillotine, Choke",2,0:46,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,red,17.0,0.0,0.0,0.0,8.0,0,1,1,SUB,8,6,2,91.0,0,1,5.066666666666666,70.15,15.0,0,1,0,37.0,371.0,252.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Pettis_vs_Moreno,1303,2017-08-05,Welterweight,"KO/TKO, Punch",1,1:44,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,5.0,0.0,0.0,0.0,10.0,0,1,0,TKO,9,6,3,140.0,1,1,1.0666666666666667,75.21666666666667,5.066666666666666,0,0,1,8.0,388.0,260.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Emmett_vs_Stephens,1043,2018-02-24,Welterweight,"KO/TKO, Punch",2,2:38,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,78.0,0.0,0.0,1.0,33.0,1,0,1,TKO,10,6,4,203.0,0,2,7.05,76.28333333333333,1.0666666666666667,1,0,1,10.0,393.0,270.0,72.0,170.0,73.0,Southpaw
UFC_236-Holloway_vs_Poirier_2,509,2019-04-13,Welterweight,S-DEC,3,5:00,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,blue,24.0,1.0,0.0,1.0,38.0,0,1,0,DEC,11,7,4,413.0,0,2,15.0,83.33333333333333,7.05,0,1,0,33.0,471.0,303.0,72.0,170.0,73.0,Southpaw
UFC_Fight_Night-Minotauro_vs_Nelson,2932,2014-04-11,Featherweight,S-DEC,3,5:00,Alan Omer,http://www.ufcstats.com/fighter-details/f2ad06f1007c481a,blue,58.0,1.0,0.0,1.0,36.0,0,1,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,145.0,71.0,Orthodox
UFC_Fight_Night-Jedrzejczyk_vs_Penne,2318,2015-06-20,Featherweight,"SUB, Guillotine, Choke",3,1:41,Alan Omer,http://www.ufcstats.com/fighter-details/f2ad06f1007c481a,blue,35.0,2.0,0.0,2.0,23.0,0,1,0,SUB,1,0,1,435.0,0,0,11.066666666666666,15.0,15.0,0,0,1,36.0,58.0,36.0,70.0,145.0,71.0,Orthodox
UFC_Fight_Night-Maia_vs_Shields,3156,2013-10-09,Lightweight,"KO/TKO, Punch",1,3:54,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,red,16.0,1.0,0.0,0.0,7.0,1,0,0,TKO,0,0,0,0.0,0,0,3.0833333333333335,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,155.0,74.0,Southpaw
UFC_169-Barao_vs_Faber_2,3003,2014-02-01,Lightweight,U-DEC,3,5:00,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,blue,40.0,2.0,0.0,0.0,61.0,1,0,1,DEC,1,1,0,115.0,0,0,15.0,3.0833333333333335,3.0833333333333335,0,1,0,7.0,16.0,7.0,71.0,155.0,74.0,Southpaw
UFC_Fight_Night-Jedrzejczyk_vs_Penne,2317,2015-06-20,Lightweight,"KO/TKO, Kick",2,1:30,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,red,17.0,0.0,0.0,0.0,23.0,0,1,1,TKO,2,2,0,504.0,1,0,6.05,18.083333333333332,15.0,0,1,0,61.0,56.0,68.0,71.0,155.0,74.0,Southpaw
UFC_Fight_Night-Hunt_vs_Mir,1978,2016-03-19,Lightweight,U-DEC,3,5:00,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,red,25.0,5.0,1.0,10.0,15.0,1,0,0,DEC,3,2,1,273.0,0,1,15.0,24.133333333333333,6.05,1,0,1,23.0,73.0,91.0,71.0,155.0,74.0,Southpaw
UFC_Fight_Night-Cyborg_vs_Lansberg,1728,2016-09-24,Lightweight,U-DEC,3,5:00,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,red,7.0,5.0,1.0,6.0,2.0,1,0,0,DEC,4,3,1,189.0,0,1,15.0,39.13333333333333,15.0,0,1,0,15.0,98.0,106.0,71.0,155.0,74.0,Southpaw
UFC_Fight_Night-Machida_vs_Anders,1079,2018-02-03,Lightweight,U-DEC,3,5:00,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,blue,28.0,9.0,0.0,6.0,20.0,1,0,1,DEC,5,4,1,497.0,0,1,15.0,54.13333333333333,15.0,0,1,0,2.0,105.0,108.0,71.0,155.0,74.0,Southpaw
UFC_229-Khabib_vs_McGregor,775,2018-10-06,Lightweight,"KO/TKO, Elbows",3,3:42,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,blue,25.0,0.0,0.0,0.0,73.0,0,1,0,TKO,6,5,1,245.0,1,1,13.066666666666666,69.13333333333333,15.0,0,1,0,20.0,133.0,128.0,71.0,155.0,74.0,Southpaw
UFC_Fight_Night-Kim_vs_Hathaway,2973,2014-03-01,Welterweight,KO/TKO,1,5:00,Albert Cheng,http://www.ufcstats.com/fighter-details/d8d7b24d276c8cb0,blue,5.0,0.0,0.0,0.0,13.0,0,1,0,TKO,0,0,0,0.0,1,0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,170.0,,Orthodox
UFC_Fight_Night-Poirier_vs_Johnson,1742,2016-09-17,Bantamweight,M-DEC,3,5:00,Albert Morales,http://www.ufcstats.com/fighter-details/544d7460b3e44393,blue,79.0,0.0,0.0,0.0,61.0,0,1,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,69.0,135.0,72.0,Orthodox
UFC_Fight_Night-Bader_vs_Nogueira,1647,2016-11-19,Bantamweight,"KO/TKO, Punches",2,1:37,Albert Morales,http://www.ufcstats.com/fighter-details/544d7460b3e44393,blue,18.0,1.0,0.0,1.0,41.0,0,1,0,TKO,1,0,1,63.0,1,0,6.05,15.0,15.0,0,0,1,61.0,79.0,61.0,69.0,135.0,72.0,Orthodox
UFC_209-Woodley_vs_Thompson_2,1516,2017-03-04,Bantamweight,S-DEC,3,5:00,Albert Morales,http://www.ufcstats.com/fighter-details/544d7460b3e44393,red,56.0,1.0,0.0,1.0,46.0,1,0,0,DEC,2,0,2,105.0,0,1,15.0,21.05,6.05,1,0,1,41.0,97.0,102.0,69.0,135.0,72.0,Orthodox
UFC_Fight_Night-Nelson_vs_Ponzinibbio,1348,2017-07-16,Bantamweight,U-DEC,3,5:00,Albert Morales,http://www.ufcstats.com/fighter-details/544d7460b3e44393,blue,28.0,0.0,0.0,0.0,56.0,0,1,0,DEC,3,1,2,134.0,0,1,15.0,36.05,15.0,0,1,0,46.0,153.0,148.0,69.0,135.0,72.0,Orthodox
UFC_Fight_Night-Swanson_vs_Ortega,1143,2017-12-09,Bantamweight,U-DEC,3,5:00,Albert Morales,http://www.ufcstats.com/fighter-details/544d7460b3e44393,red,78.0,0.0,0.0,0.0,78.0,0,1,1,DEC,4,1,3,146.0,0,1,15.0,51.05,15.0,0,0,1,56.0,181.0,204.0,69.0,135.0,72.0,Orthodox
